GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-SRSF2-P95_variants	avg-Others
ENSG00000103089	En	0.0644546974447	0.0500476188951	0.286778748769	FA2H	0.126878447613	0.0624237501681
ENSG00000140623	En	0.0206032683125	0.311936898168	0.698237009319	SEPT12	0.0655270711737	0.0449238028612
ENSG00000169260	En	0.00562515011424	0.212794483722	0.597681252062	ZNF311	0.009421141716	0.00379599160176
ENSG00000064042	En	0.329293800731	0.000395889594151	0.0124598054592	LIMCH1	0.909969715123	0.580675914392
ENSG00000233324	En	-0.0120733175436	0.327236299937	0.710295510486	EEF1A1P34	0.0187329595961	0.0308062771397
ENSG00000089063	En	-0.290570665277	0.0015239996755	0.0313932814865	TMEM230	6.04920424938	6.33977491466
ENSG00000089060	En	-0.132013341803	0.282064668953	0.670478516092	SLC24A6	4.26996192952	4.40197527132
ENSG00000234340	En	0.0513983284247	0.102949878648	0.426657036803	AP000705.8	0.33875881	0.287360481575
ENSG00000228663	En	0.269647812425	0.00787163683913	0.0911586037491	PSMD10P1	1.33809076136	1.06844294894
ENSG00000142669	En	0.0794908340665	0.569029005648	0.838597500773	SH3BGRL3	8.80750522048	8.72801438642
ENSG00000239528	En	0.159643883836	0.013579952987	0.128887284892	CTB-118N6.1	0.48323184403	0.323587960194
ENSG00000228666	En	-0.000886344636911	0.15222654014	0.515110009565	KRT18P1	0.000576814034299	0.00146315867121
ENSG00000228667	En	0.0492445061213	0.0380085658827	0.243750585552	RP11-129O7.2	0.0909459482719	0.0417014421506
ENSG00000228664	En	-0.000771905119478	0.540623115956	0.827576334976	RP11-416K24.1	0.0	0.000771905119478
ENSG00000234347	En	-0.00129127177519	0.932626524343	0.972092345861	OR11A1	0.0795544242818	0.0808456960569
ENSG00000239523	En	-0.0796459439866	0.532207924657	0.824462708985	MYLK-AS1	1.38241570183	1.46206164582
ENSG00000234349	En	-0.000154485704454	0.634698676447	0.859438882889	GLUD1P9	0.0	0.000154485704454
ENSG00000142661	En	-0.0146091700546	0.49191604723	0.806988150494	MYOM3	0.262310038493	0.276919208548
ENSG00000239520	En	-0.00325625366812	0.715847685223	0.883081356786	RPL17P42	0.0430454438994	0.0463016975675
ENSG00000239527	En	-0.0908033893261	0.160154158452	0.527026427346	RPS23P7	0.0175282095506	0.108331598877
ENSG00000079277	En	-0.179147043444	0.123020262772	0.464497685822	MKNK1	5.76315999918	5.94230704262
ENSG00000239524	En	0.00224951681645	0.924462108317	0.968975800114	RPL32P34	0.0611624858425	0.0589129690261
ENSG00000068615	En	-0.0388660457767	0.333863464996	0.715268255324	REEP1	0.0994863486619	0.138352394439
ENSG00000106105	En	-0.108998988353	0.319943194097	0.705687792364	GARS	5.83404279464	5.94304178299
ENSG00000106100	En	-0.150865672315	0.178668839587	0.555468283827	NOD1	3.29124713195	3.44211280427
ENSG00000130758	En	-0.140710783645	0.11393074194	0.447771150216	MAP3K10	1.73164096263	1.87235174628
ENSG00000189114	En	-0.0262647310713	0.77688751363	0.903826390466	BLOC1S3	2.39638070562	2.42264543669
ENSG00000151005	En	-0.0121002420906	0.676737271008	0.874494346127	TKTL2	0.0938102482748	0.105910490365
ENSG00000254097	En	-0.0136817034464	0.541224849526	0.827580779118	IGKV3D-25	0.0	0.0136817034464
ENSG00000118473	En	0.247810887557	0.0314034742091	0.218668193674	SGIP1	0.99850273553	0.750691847973
ENSG00000226744	En	-0.155580275501	0.136094194535	0.486994346111	AC079781.5	0.141449031477	0.297029306978
ENSG00000254093	En	-0.251171013273	0.0138122011506	0.130465068454	PINX1	3.07489037881	3.32606139208
ENSG00000226740	En	-0.0204651237787	0.586788475011	0.84437218948	RP11-31L23.3	0.00211804432802	0.0225831681067
ENSG00000105664	En	0.0127132740357	0.828192223492	0.924449048247	COMP	0.661702084695	0.64898881066
ENSG00000105662	En	-0.338559498356	0.00430549889493	0.0617548517114	CRTC1	2.54939894105	2.88795843941
ENSG00000105663	En	-0.0533954519398	0.522957909395	0.819310081935	WBP7	3.5401551772	3.59355062914
ENSG00000142089	En	0.805244570468	0.0425453778506	0.261662235902	IFITM3	6.71061209202	5.90536752156
ENSG00000142082	En	-0.204885042567	0.0481941500253	0.28099037618	SIRT3	3.90518036818	4.11006541075
ENSG00000105668	En	-0.0205131900779	0.35686171436	0.730784050804	UPK1A	0.207438706629	0.227951896707
ENSG00000105669	En	-0.19572247144	0.0136160471979	0.129043957261	COPE	6.79491895899	6.99064143043
ENSG00000166351	En	-0.00143665228164	0.478425677451	0.799554429413	POTED	0.0	0.00143665228164
ENSG00000244265	En	0.260629350306	0.0632171180517	0.327347743855	SIAH2-AS1	2.18216792247	1.92153857216
ENSG00000244266	En	-0.0190739008158	0.564215618181	0.836593345075	RP11-112N23.1	0.0607085863188	0.0797824871346
ENSG00000166352	En	-0.0536703207794	0.722556859453	0.885664268347	C11orf74	4.36745986932	4.4211301901
ENSG00000225625	En	0.00789900450103	0.661566457917	0.86744667034	RP11-31H5.1	0.0355433761183	0.0276443716173
ENSG00000225624	En	-0.0047503599604	0.780494929958	0.903826390466	TBL1YP1	0.0159551711716	0.020705531132
ENSG00000225626	En	0.0069196504855	0.718648764385	0.884273138199	RP11-109D9.3	0.122145186366	0.115225535881
ENSG00000225629	En	7.57487330003e-05	0.766897467986	0.903826390466	HCG22	0.000265212263324	0.000189463530324
ENSG00000244268	En	-0.0112722207519	0.869942880666	0.944863283455	RP11-529G21.2	0.663471751447	0.674743972199
ENSG00000118785	En	-0.00816629633309	0.974432639998	0.989297588297	SPP1	1.34651047815	1.35467677448
ENSG00000229130	En	-0.002406272084	0.34287144367	0.722823486922		0.0	0.002406272084
ENSG00000229133	En	-0.00126143518152	0.958704903497	0.982847190935	RPS7P4	0.0997611905725	0.101022625754
ENSG00000229132	En	-0.039913995561	0.302967082063	0.690415454192	EIF4A1P10	0.273207795155	0.313121790716
ENSG00000229136	En	-0.00663250945476	0.343870734768	0.722823486922	MAS1LP1	0.000947228738696	0.00757973819346
ENSG00000229138	En	-0.00177837093672	0.652572283143	0.864516904875	CDY6P	0.00072380302118	0.0025021739579
ENSG00000143954	En	-0.00305524452969	0.440449765411	0.781431017661	REG3G	0.00100825027974	0.00406349480943
ENSG00000184530	En	0.218151720194	0.00381855785231	0.0570807806188	C6orf58	0.687386398854	0.46923467866
ENSG00000163659	En	-0.290383049292	0.127542242742	0.471670074398	TIPARP	5.3569216966	5.64730474589
ENSG00000065029	En	-0.182781915413	0.118820368891	0.456503953955	ZNF76	4.43374130491	4.61652322033
ENSG00000216906	En	-0.0223773198913	0.181005200832	0.558558593981	RP11-350J20.9	0.0249998576847	0.0473771775761
ENSG00000163655	En	0.0695411620798	0.461484394488	0.791877332731	GMPS	5.49509484215	5.42555368007
ENSG00000177337	En	-0.0434772173022	0.731570642733	0.889086173842	DLGAP1-AS1	1.24891931391	1.29239653121
ENSG00000188649	En	-0.0497297332369	0.499993303408	0.810950393708	CC2D2B	0.906979615735	0.956709348971
ENSG00000182263	En	0.319975409735	0.0702444491874	0.348151691789	FIGN	0.554001910513	0.234026500778
ENSG00000188646	En	0.00153962282174	0.765284608729	0.903826390466	RP11-361A23.2	0.00660802503459	0.00506840221285
ENSG00000182261	En	-0.00343577463259	0.402229214391	0.760674602655	NLRP10	0.000778791395001	0.00421456602759
ENSG00000143951	En	0.0348367370339	0.743884623014	0.894199761221	WDPCP	3.76336132627	3.72852458924
ENSG00000188643	En	-0.181362972921	0.668548030396	0.870219751772	S100A16	1.41472525652	1.59608822944
ENSG00000188641	En	0.409708035727	0.0829352062614	0.380091537654	DPYD	4.64316125023	4.2334532145
ENSG00000182264	En	-0.00719630763486	0.624830155496	0.857486606501	IZUMO1	0.015965516922	0.0231618245569
ENSG00000186973	En	0.00100402347466	0.969397517994	0.987474009748	FAM183A	0.0372012762721	0.0361972527974
ENSG00000186971	En	0.00135372648055	0.687138808364	0.878874271441	KRTAP13-4	0.00487003882793	0.00351631234739
ENSG00000167900	En	-0.497774123767	0.0427913492164	0.262254578996	TK1	4.01110885932	4.50888298308
ENSG00000186977	En	-0.00113122064617	0.558916371099	0.834301191359	KRTAP19-5	0.0	0.00113122064617
ENSG00000186976	En	-0.0932857909856	0.114736573971	0.448839287452	EFCAB6	0.485345404793	0.578631195779
ENSG00000254315	En	0.0294360049932	0.569643387738	0.838850304705	RP11-267M23.3	0.609390545323	0.57995454033
ENSG00000254314	En	-0.2158694277	0.0640781161494	0.329647049894	RP11-26M5.3	0.177060216414	0.392929644114
ENSG00000254317	En	-0.39591749826	0.000165323992497	0.00677966637245	RP11-473O4.5	1.18454963538	1.58046713364
ENSG00000254316	En	-0.00698317338381	0.311014224514	0.697529846732	CTD-2345M20.2	0.0102346615728	0.0172178349567
ENSG00000251143	En	-0.0420466957871	0.501885841319	0.811443021505	RP11-849H4.4	1.07569770511	1.1177444009
ENSG00000251142	En	-0.00882913193289	0.660511703634	0.867327519421	RP11-513O17.1	0.00880748950086	0.0176366214338
ENSG00000251141	En	0.0634467311864	0.686801285998	0.878644161585	RP11-53O19.1	4.2865544074	4.22310767621
ENSG00000254312	En	-0.00608272527822	0.723226056413	0.885816649003	MRP63P7	0.0	0.00608272527822
ENSG00000254318	En	-0.000984497090133	0.850514325916	0.935257391309	C8orf87	0.0048873111373	0.00587180822744
ENSG00000251149	En	-0.00416536914979	0.754567140743	0.898918413799	MTND5P5	0.0305401500981	0.0347055192479
ENSG00000251148	En	-0.0124382622116	0.341555022043	0.721645080594	RP11-478C1.7	0.0282442760468	0.0406825382584
ENSG00000259335	En	-0.00451984641749	0.367828557368	0.738443501855	RP11-516C1.2	0.0183938147949	0.0229136612124
ENSG00000259336	En	-0.0447181717083	0.00223609375096	0.0405040378552	RP11-323I15.5	0.0225328921712	0.0672510638794
ENSG00000259337	En	-0.116273410814	0.388106816922	0.750984505993	IGHV1OR15-2	0.374529478739	0.490802889552
ENSG00000259330	En	0.485451971431	0.00320497969523	0.0510858255453	RP11-64K12.2	5.69250515565	5.20705318422
ENSG00000115204	En	-0.157843065996	0.18530158227	0.564375728917	MPV17	5.99484707279	6.15269013879
ENSG00000115207	En	-0.217364540993	0.0146825029879	0.135861269455	GTF3C2	4.86156255633	5.07892709732
ENSG00000119787	En	-0.035289967856	0.750851854269	0.897634240587	ATL2	5.1476846101	5.18297457795
ENSG00000259338	En	-0.0164347463741	0.257726223261	0.646023645681	CTD-2651B20.2	0.0113254630977	0.0277602094719
ENSG00000259339	En	-0.00149575083118	0.44530874357	0.783995663534	TGIF1P1	0.00114690429509	0.00264265512627
ENSG00000162290	En	0.178291117998	0.24142566751	0.63046465404	DCP1A	4.23007201858	4.05178090058
ENSG00000162298	En	-0.237210140655	0.0101824512046	0.107508626099	SYVN1	4.62639951325	4.8636096539
ENSG00000074356	En	-0.269033293359	0.0243739932493	0.187972761113	C17orf85	3.91648682138	4.18552011473
ENSG00000108417	En	0.000852483696606	0.293157520576	0.680316824491	KRT37	0.00153497177881	0.000682488082205
ENSG00000251491	En	-0.0237344192715	0.101499961856	0.423282360183	AC064843.2	0.00322588602443	0.0269603052959
ENSG00000151812	En	0.148085473915	0.0236421547944	0.184851884785	SLC35F4	0.988172516705	0.84008704279
ENSG00000251495	En	-0.0634763396101	0.229735914847	0.617180914881	PPIAP11	0.442861704064	0.506338043674
ENSG00000251498	En	-0.000736833110975	0.55151044825	0.831301341518	RP11-468N14.10	0.0	0.000736833110975
ENSG00000119431	En	-0.109564245788	0.38180976709	0.747272103589	HDHD3	3.41553904309	3.52510328888
ENSG00000227669	En	-0.0412595292228	0.575636627863	0.841397938199	HLA-H	0.248449757303	0.289709286526
ENSG00000227668	En	-0.00663250945476	0.343870734768	0.722823486922	MAS1LP1	0.000947228738696	0.00757973819346
ENSG00000141668	En	0.0192257715267	0.395909867413	0.756284766016	CBLN2	0.0467636365321	0.0275378650055
ENSG00000071655	En	-0.0636527320436	0.471766829164	0.79672502913	MBD3	3.42851006414	3.49216279618
ENSG00000227663	En	-0.00395439817314	0.60901558207	0.852130325613	RPL7P2	0.00389282449199	0.00784722266513
ENSG00000227661	En	-0.00043606729988	0.537701202877	0.826671986142	AC073869.10	0.0	0.00043606729988
ENSG00000227660	En	0.00684299781833	0.395328408943	0.75590341507	RP11-162J8.2	0.0268953643902	0.0200523665718
ENSG00000227667	En	-0.00133750158134	0.782874161638	0.903826390466	RP11-331H2.3	0.0	0.00133750158134
ENSG00000227666	En	-0.0478486346451	0.505492014062	0.812284521275	RP11-490F3.1	0.437792288933	0.485640923578
ENSG00000227665	En	-0.000321601232965	0.698567312837	0.878874271441	C6orf47-AS1	0.0	0.000321601232965
ENSG00000223968	En	-0.0516824541522	0.190078598908	0.57187053922	AC098614.1	0.0583203737327	0.110002827885
ENSG00000223969	En	0.1492440496	0.272387484449	0.660662489892	AC002456.2	1.21021669072	1.06097264112
ENSG00000186399	En	-0.220638127083	0.309482215933	0.696132468181	GOLGA8R	3.11856145086	3.33919957794
ENSG00000223965	En	-0.00214636242799	0.639460149933	0.859615480874	ZNF587P1	0.00117333720917	0.00331969963716
ENSG00000186395	En	-0.0846685782642	0.438700743086	0.780425740253	KRT10	3.06347804989	3.14814662815
ENSG00000223967	En	-0.0302447328733	0.610949959579	0.852999052906	RP11-505P4.5	0.0795893148569	0.10983404773
ENSG00000223960	En	0.0292759549508	0.862337461203	0.941130627933	AC009948.5	5.0682035391	5.03892758415
ENSG00000009413	En	-0.036897286039	0.699367415362	0.878874271441	REV3L	3.93161389113	3.96851117717
ENSG00000223962	En	-0.0506205595108	0.135308357062	0.485410595758	UBBP3	0.0119510008864	0.0625715603972
ENSG00000079432	En	-0.0734422075531	0.334040020808	0.715327309864	CIC	0.359113585334	0.432555792887
ENSG00000165118	En	-0.205503606657	0.115279135262	0.449715288821	C9orf64	1.71230632921	1.91780993586
ENSG00000165119	En	-0.0521038758414	0.461815422629	0.792218290108	HNRNPK	9.10933442859	9.16143830443
ENSG00000165113	En	0.495013392517	0.000682483607683	0.01790532749	GKAP1	3.19053010463	2.69551671211
ENSG00000165115	En	0.087701267781	0.532816074969	0.824467951226	KIF27	2.50813467174	2.42043340396
ENSG00000196218	En	-0.140332679215	0.0486362705929	0.282082334174	RYR1	0.165734208065	0.30606688728
ENSG00000196214	En	0.146677624735	0.270454054573	0.658582310234	ZNF766	3.12626137288	2.97958374814
ENSG00000257664	En	0.0107591351876	0.324311816702	0.708402989275	RSL24D1P5	0.0471550191959	0.0363958840083
ENSG00000257665	En	-0.0156033732053	0.203673131249	0.587536341977	AL773535.3	0.000708947634429	0.0163123208398
ENSG00000164867	En	-0.0117389726082	0.921657604991	0.967704988852	NOS3	1.08652264779	1.0982616204
ENSG00000188554	En	-0.0731435592067	0.588896594249	0.844948492447	NBR1	3.93016875335	4.00331231256
ENSG00000257661	En	0.0878628461615	0.683454373665	0.876817332458	AL845509.2	1.16401658864	1.07615374248
ENSG00000257662	En	-0.00691507445247	0.767133213784	0.903826390466	EIF4A1P12	0.0157203139452	0.0226353883977
ENSG00000257663	En	0.032502920539	0.842744588308	0.931756994349	RP11-1100L3.7	2.3227303587	2.29022743816
ENSG00000242950	En	0.0600513894941	0.180993058274	0.558558593981	ERVW-1	0.168966849431	0.108915459937
ENSG00000242951	En	0.303272705278	0.0339238402403	0.22810161672	RP11-507E23.1	0.97038040463	0.667107699353
ENSG00000242952	En	-0.00975805923948	0.530574891865	0.824046262589	RP11-187O7.1	0.0343657234437	0.0441237826832
ENSG00000242953	En	-0.0963473365895	0.514589980493	0.815790733061	RP11-803B1.3	0.562332572157	0.658679908746
ENSG00000257668	En	-0.000868356910751	0.670554268501	0.871152096629	RP11-58A17.2	0.00330826110895	0.0041766180197
ENSG00000186020	En	-0.188982709141	0.105256980099	0.430689643242	ZNF529	1.14631302018	1.33529572932
ENSG00000186026	En	0.0465729498632	0.587168090676	0.844426624383	ZNF284	1.18801099386	1.141438044
ENSG00000171357	En	0.0833907378799	0.600041309673	0.849041530549	LURAP1	1.23633866626	1.15294792838
ENSG00000183615	En	-0.046669902974	0.546688930851	0.829370849644	FAM167B	0.343583622552	0.390253525526
ENSG00000090565	En	0.152758738231	0.35357371979	0.728084154136	RAB11FIP3	4.3250979468	4.17233920857
ENSG00000183617	En	-0.154265610244	0.0477601619182	0.27944926001	MRPL54	6.11309138399	6.26735699423
ENSG00000205456	En	-0.0074047728769	0.864588270832	0.942319862132	TP53TG3D	0.129846130722	0.137250903599
ENSG00000227087	En	-0.00019703047244	0.782874161638	0.903826390466	RBMX2P5	0.0	0.00019703047244
ENSG00000227083	En	0.00122436140123	0.919969896827	0.966857470066	L29074.3	0.0574003536061	0.0561759922049
ENSG00000227082	En	-0.0604033576083	0.265141634371	0.653725470429	AL592494.5	0.107212061991	0.167615419599
ENSG00000227081	En	0.0647770470245	0.580880957709	0.843524583937	RP11-543P15.1	2.35998127406	2.29520422703
ENSG00000227080	En	-0.043511074387	0.688385841737	0.878874271441	CTD-2021A8.3	1.29107222914	1.33458330352
ENSG00000250361	En	0.546358209262	0.230087586716	0.617681650452	GYPB	3.79182660473	3.24546839547
ENSG00000250362	En	-0.00546282676487	0.603293469812	0.849960469801	AC008592.5	0.0180134298779	0.0234762566427
ENSG00000250363	En	-0.00801480522762	0.673678064545	0.872816161104	KRT18P21	0.0	0.00801480522762
ENSG00000258179	En	-0.00273597499937	0.676485033461	0.874471733105	RP11-248E9.7	0.00399611876171	0.00673209376108
ENSG00000250365	En	-0.0204473631332	0.796274420062	0.909629858983	CTD-2213F21.2	0.941104938604	0.961552301737
ENSG00000154080	En	0.00031645439523	0.287524605842	0.675412863615	CHST9	0.000423457961438	0.000107003566208
ENSG00000258177	En	0.11984174503	0.361460805131	0.73407858343	RP11-394J1.2	1.84587663674	1.72603489171
ENSG00000116962	En	-0.55863974664	0.083710287578	0.381975002593	NID1	1.71433104152	2.27297078816
ENSG00000159625	En	-0.177364471581	0.00541908547199	0.0723957278969	CCDC135	0.277827978984	0.455192450564
ENSG00000258172	En	0.0408189218363	0.561202754017	0.835052829364	RP11-1105G2.4	0.600939359053	0.560120437217
ENSG00000132703	En	-0.0015496659806	0.324354013401	0.708402989275	APCS	0.0	0.0015496659806
ENSG00000130755	En	0.204001429559	0.161858402853	0.529879958715	GMFG	6.7394740025	6.53547257294
ENSG00000217231	En	0.00124363846657	0.973985550445	0.989225580255	RP3-340H11.2	0.200754284991	0.199510646525
ENSG00000217236	En	0.11225346372	0.0186917169228	0.159104989225	SP9	0.131876931522	0.0196234678022
ENSG00000217239	En	-0.0565805327401	0.123888056971	0.465519370285	RP1-182O16.1	0.0571843490767	0.113764881817
ENSG00000154945	En	0.229370826356	0.00938869680447	0.102241097708	ANKRD40	3.96258725901	3.73321643265
ENSG00000160345	En	-0.0923755724695	0.241897019103	0.631001000735	C9orf116	0.911501006869	1.00387657934
ENSG00000184881	En	-0.0060735754844	0.244508427808	0.633770317347	OR51B2	0.00778508012967	0.0138586556141
ENSG00000242375	En	0.0848675435124	0.609577931755	0.852333209606	RP11-498P14.3	1.66425947896	1.57939193545
ENSG00000245112	En	-0.244109185727	0.00185364878187	0.0356915423027	SMARCA5-AS1	0.199566014301	0.443675200028
ENSG00000242370	En	-0.00175191785797	0.588203389492	0.84466465427	KCNAB1-AS1	0.0	0.00175191785797
ENSG00000164244	En	-0.166591281345	0.111057946191	0.442284970073	PRRC1	4.054932009	4.22152329035
ENSG00000242372	En	-0.355954686119	3.59017834476e-05	0.00228166800592	EIF6	6.14996167724	6.50591636336
ENSG00000184886	En	-0.219198163159	0.216893196999	0.602221778224	PIGW	1.34264171476	1.56183987792
ENSG00000155016	En	0.320001551647	0.00437546169075	0.0623736028256	CYP2U1	1.34804158804	1.02804003639
ENSG00000155011	En	0.0517320233572	0.71394148042	0.882216527696	DKK2	0.407706965894	0.355974942537
ENSG00000120235	En	-0.000691747914508	0.372229354376	0.740467485891	IFNA6	0.0	0.000691747914508
ENSG00000100749	En	-0.111414295326	0.292517701842	0.679709896179	VRK1	5.0017329312	5.11314722652
ENSG00000230128	En	-0.274264637578	0.411308462015	0.765779177818	IER3	2.24343410439	2.51769874196
ENSG00000165609	En	-0.374820934014	0.00853091329794	0.0956672347993	NUDT5	5.53320796148	5.90802889549
ENSG00000107771	En	-0.0398235917705	0.74256147803	0.893641892	CCSER2	3.16763784039	3.20746143216
ENSG00000230121	En	0.0014930245461	0.347331150458	0.72381255615	RP11-385N23.1	0.00255448419596	0.00106145964986
ENSG00000230122	En	-0.00375580398489	0.831038193126	0.926109037389	ECEL1P3	0.0316968998831	0.035452703868
ENSG00000230123	En	0.00112306121327	0.345958231453	0.723466211645	DLEC1P1	0.00171625746514	0.000593196251867
ENSG00000230124	En	0.122492344112	0.427357099807	0.774394964721	RP5-1180C10.2	2.63417245298	2.51168010886
ENSG00000230125	En	-0.0240011458974	0.565961718912	0.837487180517	EEF1A1P39	0.156080210822	0.18008135672
ENSG00000230126	En	-0.0304215650134	0.576308518508	0.84159417812	FGF12-AS2	0.00407627800917	0.0344978430225
ENSG00000107779	En	0.00464043324614	0.977982149226	0.99112019584	BMPR1A	0.702391804841	0.697751371595
ENSG00000229953	En	-0.282154289682	0.00653350634161	0.0811402782545	RP11-284F21.7	0.132753410614	0.414907700296
ENSG00000229951	En	-0.0388038054654	0.661762982161	0.867575305164	AC104695.3	0.6593038122	0.698107617666
ENSG00000229950	En	-0.0409867698368	0.429549872769	0.775843300309	RP1-290I10.6	0.0953170962924	0.136303866129
ENSG00000204989	En	0.000812019063309	0.635199408282	0.859438882889	OR4D8P	0.00250808140053	0.00169606233722
ENSG00000229956	En	-0.300417723055	0.000368777295471	0.0118326026704	ZRANB2-AS2	0.932315593675	1.23273331673
ENSG00000229955	En	0.329602057738	0.00485079443448	0.0668133923057	RP1-5O6.4	1.74228027953	1.41267822179
ENSG00000229954	En	0.000300710331981	0.947958623119	0.978431870396	MTND2P2	0.0134820603489	0.013181350017
ENSG00000229959	En	0.0449829304201	0.483647995487	0.802522971558	HLA-K	0.142432643703	0.0974497132834
ENSG00000204983	En	-0.00241925373596	0.850979853844	0.935592646988	PRSS1	0.038812220464	0.0412314741999
ENSG00000204982	En	0.0708967401859	0.530553047176	0.824046210561	PRSS3P4	0.324077582056	0.25318084187
ENSG00000198075	En	-0.000503867485389	0.998267218944	0.999227771823	SULT1C4	1.74208888785	1.74259275534
ENSG00000198074	En	0.0176803072789	0.487391924671	0.804518238778	AKR1B10	0.232560755808	0.214880448529
ENSG00000198077	En	0.0572590149267	4.36582035354e-05	0.00263080607584	CYP2A7	0.113264957712	0.0560059427851
ENSG00000097033	En	-0.0592169042737	0.562779191641	0.835932363863	SH3GLB1	5.7267917982	5.78600870247
ENSG00000256206	En	0.0199908165774	0.696623712543	0.878874271441	PSMA1	0.445822921899	0.425832105321
ENSG00000167693	En	-0.0992448372833	0.266250887877	0.654402279643	NXN	0.0965599599425	0.195804797226
ENSG00000243779	En	-0.0257634982385	0.231470677818	0.619407927448	RP11-681N23.1	0.0262394616916	0.0520029599301
ENSG00000230691	En	-0.000702574901113	0.743411728403	0.893934950736	MRPL35P4	0.001717010636	0.00241958553711
ENSG00000230696	En	0.153695553717	0.0175902988005	0.152688737721	AC011753.5	1.00884252641	0.855146972692
ENSG00000230697	En	-0.0583091194385	0.0643498451828	0.330436203696	AC097635.4	0.127928941873	0.186238061312
ENSG00000230694	En	-0.00223029160732	0.635461410921	0.859438882889	RP11-62F24.1	0.0	0.00223029160732
ENSG00000230695	En	0.101550071413	0.385426249895	0.749656882926	AC012462.1	0.339861741266	0.238311669853
ENSG00000164938	En	0.516988131515	0.0341924294038	0.229131464092	TP53INP1	5.09972228112	4.5827341496
ENSG00000243772	En	0.0273415581187	0.0692393456432	0.345192500098	KIR2DL3	0.0725908987859	0.0452493406672
ENSG00000243771	En	0.000217703612015	0.989867884362	0.996061578253	CTD-3131K8.1	0.0651384466634	0.0649207430514
ENSG00000230699	En	0.0502468867718	0.74698427083	0.895884787602	RP11-54O7.1	0.753564977921	0.703318091149
ENSG00000243777	En	-0.0327967961741	0.0712795720203	0.350579589317	RP11-864G5.1	0.0226986406574	0.0554954368316
ENSG00000243775	En	0.109470470796	0.275414074419	0.664465693304	OSTCP1	1.64792904331	1.53845857252
ENSG00000203408	En	-0.000489675335508	0.598694348673	0.848849085774	OR6C71P	0.0	0.000489675335508
ENSG00000203401	En	0.0297059926716	0.342108693	0.722257884762	AC009061.1	0.421563032134	0.391857039463
ENSG00000203400	En	0.0206039226702	0.812663512154	0.917766723865	AP001187.1	1.71988121103	1.69927728836
ENSG00000203403	En	0.0303396648273	0.443460601974	0.782998114364	AC020907.2	0.495774894211	0.465435229384
ENSG00000224490	En	0.0708395497458	0.141428127634	0.495610443119	AC010127.5	0.524528346981	0.453688797235
ENSG00000163637	En	-0.0704859057304	0.0987896918937	0.417262156273	PRICKLE2	0.0288742170526	0.099360122783
ENSG00000167744	En	-0.000319160330357	0.6567830906	0.865892890932		0.0	0.000319160330357
ENSG00000167747	En	-0.186308304514	0.170621526154	0.544539716525	C19orf48	4.39985582207	4.58616412659
ENSG00000167741	En	0.0232186076308	0.179591104427	0.556846525844	GGT6	0.203817208595	0.180598600964
ENSG00000167740	En	-0.538883632312	5.88889535713e-06	0.000655740939344	CYB5D2	1.76782175362	2.30670538594
ENSG00000247473	En	0.173212167403	1.43338776639e-15	1.67350331097e-11	CARS-AS1	0.301683035358	0.128470867955
ENSG00000167749	En	-0.0428927417853	0.515130016475	0.815958900464	KLK4	0.575827540285	0.61872028207
ENSG00000167748	En	0.041870154904	0.603717410409	0.850240048916	KLK1	0.259625916732	0.217755761828
ENSG00000234853	En	-0.00825651307763	0.388503921509	0.751185205413	RP11-513M16.5	0.00867995365807	0.0169364667357
ENSG00000124203	En	0.0555196171414	0.326474954269	0.709782180798	ZNF831	0.413621843211	0.358102226069
ENSG00000257853	En	-0.00168451771214	0.39932291209	0.758572099196	CTD-2311B13.3	0.0	0.00168451771214
ENSG00000234376	En	0.00318264794336	0.329584058699	0.712239759978	UBTFL2	0.00609839302064	0.00291574507729
ENSG00000234856	En	-0.000605648125061	0.430411111035	0.776263857068	UBDP1	0.0	0.000605648125061
ENSG00000258239	En	-0.0303034032284	0.334120506537	0.715373646976	MTND2P17	0.144291763007	0.174595166235
ENSG00000177565	En	0.123934068933	0.23084523159	0.618719566997	TBL1XR1	4.88501578195	4.76108171301
ENSG00000237475	En	-0.000517382100405	0.915626149595	0.965567110208	RPL7P53	0.0102217450229	0.0107391271233
ENSG00000237474	En	0.0289926349169	0.763054639264	0.903173978687	AC233263.2	1.41059056539	1.38159793047
ENSG00000237472	En	-0.00233434323204	0.638265664407	0.859500654539	AP000361.2	0.00287942452858	0.00521376776061
ENSG00000237470	En	-0.164185588731	0.131778371547	0.479491810313	DCLRE1CP1	0.288040334817	0.452225923548
ENSG00000237479	En	0.00239689113278	0.54374640209	0.828207660798	AC007557.2	0.00576735680333	0.00337046567054
ENSG00000237478	En	-0.00157063983947	0.63692915088	0.859438882889	RP5-926E3.1	0.0	0.00157063983947
ENSG00000120907	En	-0.0122687974756	0.754043728048	0.898653287703	ADRA1A	0.414978079999	0.427246877475
ENSG00000120903	En	0.0172443669485	0.70926337192	0.880861554231	CHRNA2	0.374802907946	0.357558540997
ENSG00000257854	En	0.0319517088636	0.720108330594	0.884677180676	BX000357.2	0.677546545578	0.645594836714
ENSG00000163214	En	-0.291477916856	0.00288453770152	0.0480513170422	DHX57	2.69007889195	2.98155680881
ENSG00000112146	En	-0.0705979020256	0.590042661295	0.845373409623	FBXO9	5.93072121055	6.00131911258
ENSG00000057294	En	1.05152605993	1.10662606669e-07	3.67604440473e-05	PKP2	1.88064075821	0.829114698286
