GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-HNRNPK-KD_variants	avg-Others
ENSG00000240583	En	0.120514660678	0.805218145686	0.970473585215	AQP1	2.71400811074	2.59349345006
ENSG00000043039	En	-0.0244631896373	0.204233417095	0.941549750256	BARX2	0.0225878805318	0.0470510701691
ENSG00000248205	En	-0.00154490694538	0.697063564552	0.970473585215	RP11-321E2.11	0.0	0.00154490694538
ENSG00000248203	En	-0.00325699102735	0.378792683482	0.970473585215	CTC-503K11.2	0.0	0.00325699102735
ENSG00000248200	En	-0.00522186095021	0.529808382051	0.970473585215	RP11-115A14.1	0.00417134530485	0.00939320625506
ENSG00000248201	En	-0.0865006280883	0.408200366075	0.970473585215	RP4-671G15.3	0.502411208542	0.58891183663
ENSG00000160339	En	0.0890930742978	0.479275352701	0.970473585215	FCN2	0.299210627988	0.210117553691
ENSG00000115919	En	-0.0578437729248	0.90779373114	0.980249830305	KYNU	3.30389934531	3.36174311823
ENSG00000248208	En	-0.00869764842235	0.964996043364	0.993816753951	RP11-153M7.1	0.555617793227	0.564315441649
ENSG00000248209	En	-0.00230577305975	0.754290780568	0.970473585215	RP11-18O11.1	0.0	0.00230577305975
ENSG00000240053	En	0.0650695509694	0.760324199671	0.970473585215	LY6G5B	3.8421215244	3.77705197343
ENSG00000240052	En	-0.0156984449129	0.583592630973	0.970473585215	RP11-289K10.1	0.0220169666164	0.0377154115293
ENSG00000214106	En	0.418376681028	0.0386899911518	0.578315117477	AC093726.6	2.67451926765	2.25614258662
ENSG00000214107	En	-0.0075812484771	0.849680327801	0.970473585215	MAGEB1	0.0	0.0075812484771
ENSG00000240057	En	-0.0508482183322	0.752482954849	0.970473585215	RP11-572M11.4	1.53361418858	1.58446240691
ENSG00000240056	En	0.0193236867896	0.362830382726	0.970473585215	RP11-349J5.2	0.047531392241	0.0282077054513
ENSG00000214102	En	-0.00481527520229	0.744458239415	0.970473585215	WEE2	0.0474205255871	0.0522358007894
ENSG00000084764	En	0.163184743586	0.485987916753	0.970473585215	MAPRE3	1.74880212502	1.58561738143
ENSG00000240058	En	0.05493038662	0.428990928246	0.970473585215	ARGFXP1	0.540098031116	0.485167644496
ENSG00000214108	En	-0.00905367177326	0.752045266299	0.970473585215	CTD-2206G10.1	0.0488210316112	0.0578747033845
ENSG00000214109	En	0.0278479710665	0.874946171441	0.972805175138	AC008686.1	1.54990108088	1.52205310981
ENSG00000219088	En	-0.0118303539718	0.336913782581	0.970473585215	RP3-359N14.1	0.00689719785028	0.0187275518221
ENSG00000219087	En	-0.00197462282684	0.804241957818	0.970473585215	RP3-433F14.2	0.0	0.00197462282684
ENSG00000219085	En	-0.030553353752	0.658322784552	0.970473585215	NPM1P37	0.411082111824	0.441635465576
ENSG00000138356	En	-0.107405995899	0.556561531109	0.970473585215	AOX1	0.484702226776	0.592108222675
ENSG00000146540	En	0.194545012847	0.405425137457	0.970473585215	C7orf50	4.52854114832	4.33399613547
ENSG00000136021	En	-0.0886826120047	0.59964524713	0.970473585215	SCYL2	4.84834649171	4.93702910371
ENSG00000136026	En	-0.725457104338	0.13129920465	0.856487774286	CKAP4	3.00851436008	3.73397146442
ENSG00000141013	En	0.18841026628	0.307738052228	0.970473585215	GAS8	1.72880846846	1.54039820218
ENSG00000141012	En	-0.136700869987	0.56489550873	0.970473585215	GALNS	3.47632525705	3.61302612704
ENSG00000172817	En	-0.0196068734885	0.956408622191	0.991654631744	CYP7B1	1.2238337485	1.24344062199
ENSG00000172819	En	-0.664964116473	0.0250456615557	0.479346417721	RARG	1.79959394751	2.46455806398
ENSG00000172818	En	-0.119332905098	0.323927521329	0.970473585215	OVOL1	0.0739995481711	0.193332453269
ENSG00000232721	En	0.0388362313426	0.564975064963	0.970473585215	RP11-403I13.5	0.236775235634	0.197939004291
ENSG00000232722	En	0.00706186245935	0.393027704649	0.970473585215	MROH4P	0.0188395523449	0.0117776898855
ENSG00000232723	En	-0.0680254573825	0.259613114873	0.970473585215	AC013399.3	0.121049349617	0.189074807
ENSG00000232724	En	0.00431034981155	0.686887765975	0.970473585215	AC111186.1	0.0477048510325	0.043394501221
ENSG00000232725	En	0.212034111366	0.0669772803298	0.714605098904	U52111.14	0.892913338955	0.680879227589
ENSG00000232727	En	0.00342971036025	0.738679454458	0.970473585215	RP11-321E8.1	0.0194798956491	0.0160501852888
ENSG00000232728	En	-0.00136034458667	0.527333412807	0.970473585215	PHB2P1	0.0	0.00136034458667
ENSG00000232729	En	-0.0590043347097	0.0566045480356	0.666144026153	AC083884.8	0.0947554902156	0.153759824925
ENSG00000085382	En	-0.0614522035702	0.760635752207	0.970473585215	HACE1	3.25228649352	3.31373869709
ENSG00000218754	En	-0.00959234197322	0.526235784106	0.970473585215	RPL18AP8	0.00871658556644	0.0183089275397
ENSG00000218757	En	-0.0154617240235	0.500256046484	0.970473585215	RP3-472M2.2	0.0577735804831	0.0732353045066
ENSG00000153989	En	-0.110302236962	0.428031353628	0.970473585215	NUS1	4.33164531977	4.44194755674
ENSG00000101901	En	0.0273816924837	0.848982339589	0.970473585215	ALG13	5.65552623511	5.62814454262
ENSG00000186272	En	0.102097943291	0.565673963542	0.970473585215	ZNF17	1.55154512586	1.44944718257
ENSG00000116586	En	0.0245340771564	0.909481135681	0.980494430782	LAMTOR2	6.02904216643	6.00450808927
ENSG00000116584	En	0.0120911261102	0.943171234353	0.988203578662	ARHGEF2	6.55829559558	6.54620446947
ENSG00000216616	En	0.0243374215722	0.550743124229	0.970473585215	RP11-550C4.4	0.0863951504375	0.0620577288653
ENSG00000116580	En	0.095545630105	0.520496700232	0.970473585215	GON4L	4.92681713155	4.83127150145
ENSG00000217404	En	0.0183272642914	0.11582305845	0.831601373938	RP1-179E13.1	0.0415589276578	0.0232316633664
ENSG00000223548	En	-0.00309021225735	0.343509830399	0.970473585215	AC034228.3	0.0	0.00309021225735
ENSG00000223549	En	0.0103633389146	0.820097487042	0.970473585215	MTND5P28	0.228956036814	0.218592697899
ENSG00000223542	En	-0.000483407082866	0.730901374155	0.970473585215	RP1-283K11.3	0.0	0.000483407082866
ENSG00000223543	En	-0.00107541496981	0.660862303801	0.970473585215	TCEAL4P1	0.0	0.00107541496981
ENSG00000223540	En	0.0281958524528	0.239754113503	0.968777268661	RPS15AP5	0.0605314992698	0.032335646817
ENSG00000180891	En	-0.094542946103	0.594299473815	0.970473585215	CUEDC1	0.574951518298	0.669494464401
ENSG00000223546	En	-0.0788218190192	0.727569012682	0.970473585215	LINC00630	2.69238315307	2.77120497209
ENSG00000223547	En	-0.119636346683	0.644086866492	0.970473585215	ZNF844	2.73705416677	2.85669051345
ENSG00000223544	En	0.128491130007	0.00373680999457	0.162862292266	AC005838.2	0.162198193034	0.0337070630264
ENSG00000151025	En	0.0439699715049	0.582810815734	0.970473585215	GPR158	0.326389050229	0.282419078724
ENSG00000099958	En	0.442721371878	0.167937240449	0.907775073834	DERL3	3.77819712362	3.33547575174
ENSG00000151023	En	-0.0438596215979	0.610068834365	0.970473585215	ENKUR	0.0997104524183	0.143570074016
ENSG00000099953	En	0.0932986618088	0.606617296761	0.970473585215	MMP11	0.843376264395	0.750077602586
ENSG00000099956	En	0.124105730008	0.329707182792	0.970473585215	SMARCB1	5.92081116692	5.79670543691
ENSG00000099957	En	-0.0661099758002	0.592126106683	0.970473585215	P2RX6	0.436788681403	0.502898657203
ENSG00000099954	En	0.0356868682144	0.643521827996	0.970473585215	CECR2	0.294498221009	0.258811352795
ENSG00000174418	En	0.03356106502	0.326040563495	0.970473585215	RPL35P9	0.0818041515717	0.0482430865518
ENSG00000235516	En	-0.000531496900362	0.71416288017	0.970473585215	C6orf47-AS1	0.0	0.000531496900362
ENSG00000235514	En	-0.063797695853	0.134023691339	0.858349007279	AP000226.9	0.0862538530569	0.15005154891
ENSG00000235512	En	-0.00340270252858	0.828211366283	0.970473585215	TAB3-AS2	0.0	0.00340270252858
ENSG00000235513	En	0.00962119140254	0.912343437903	0.981233058716	RP4-756G23.5	0.826259502904	0.816638311501
ENSG00000235510	En	0.0161324624369	0.155765570776	0.891560835822	BX842568.1	0.0212803938057	0.00514793136875
ENSG00000235511	En	-0.000702265111538	0.654010448837	0.970473585215	OFD1P18Y	0.0	0.000702265111538
ENSG00000197948	En	0.0903717709881	0.712605510844	0.970473585215	FCHSD1	4.73020147691	4.63982970592
ENSG00000197943	En	0.225731124818	0.301054337722	0.970473585215	PLCG2	4.37738358733	4.15165246252
ENSG00000224062	En	-0.000184629836414	0.860746505748	0.970473585215	TUBB4BP5	0.0	0.000184629836414
ENSG00000224063	En	-0.102562467111	0.740109722046	0.970473585215	AC007319.1	1.60855591196	1.71111837907
ENSG00000113407	En	0.142404043348	0.41384854548	0.970473585215	TARS	6.16788573681	6.02548169346
ENSG00000169239	En	-0.0172474209619	0.949429851078	0.989496215642	CA5B	5.53704687298	5.55429429394
ENSG00000140650	En	0.211535865153	0.246568969972	0.970473585215	PMM2	3.37102088691	3.15948502176
ENSG00000064012	En	-0.0364893253817	0.880789236621	0.974700022395	CASP8	6.24542903712	6.2819183625
ENSG00000169231	En	0.466219732419	0.0443421487461	0.610109690197	THBS3	4.81985478386	4.35363505145
ENSG00000169230	En	-0.0633459711873	0.712628700366	0.970473585215	PRELID1	6.28536627526	6.34871224645
ENSG00000089057	En	-0.318982853883	0.074807445493	0.738446470258	SLC23A2	3.06779280988	3.38677566376
ENSG00000089053	En	0.208583475903	0.147006661017	0.879733374268	ANAPC5	7.11868906296	6.91010558705
ENSG00000089050	En	0.145285434199	0.410822219009	0.970473585215	RBBP9	2.34370014021	2.19841470601
ENSG00000156502	En	0.0933747031626	0.515082287837	0.970473585215	SUPV3L1	4.69595302561	4.60257832244
ENSG00000234397	En	0.00512155657413	0.767289906968	0.970473585215	RP11-415K20.1	0.0347652446095	0.0296436880354
ENSG00000234393	En	-0.0304632180633	0.836908377256	0.970473585215	RP11-211N11.5	0.736399893413	0.766863111477
ENSG00000111802	En	-0.00517267052619	0.97298855188	0.995482063077	TDP2	4.83343607921	4.83860874974
ENSG00000111801	En	0.339308544193	0.204014074268	0.941549750256	BTN3A3	3.80505700494	3.46574846075
ENSG00000240995	En	0.00529586051621	0.504352256334	0.970473585215	RP11-708H21.1	0.0107265026589	0.00543064214267
ENSG00000234399	En	-0.000238063323427	0.713967515475	0.970473585215	RBMY2XP	0.0	0.000238063323427
ENSG00000234398	En	-0.00128826305464	0.658734018073	0.970473585215	AC134915.1	0.0	0.00128826305464
ENSG00000227447	En	-0.00386231645533	0.539975598488	0.970473585215	XGPY	0.0	0.00386231645533
ENSG00000239510	En	0.00107629136825	0.978030728784	0.996588817657	RPL9P5	0.130411040028	0.12933474866
ENSG00000239511	En	-0.106738580412	0.423379170144	0.970473585215	POM121L7	0.326815978226	0.433554558637
ENSG00000239516	En	0.00383585107909	0.00673698948388	0.237176797549	FLYWCH1P1	0.0046111463345	0.000775295255411
ENSG00000142657	En	0.145838512893	0.493849070554	0.970473585215	PGD	8.09657478346	7.95073627056
ENSG00000142655	En	0.140612563455	0.201254039521	0.939042986576	PEX14	3.73132497728	3.59071241382
ENSG00000239519	En	-0.00647059696938	0.891281521718	0.977826064376	CADM2-AS1	0.287424121445	0.293894718415
ENSG00000227445	En	-0.000649351555901	0.697416825253	0.970473585215	OR10R1P	0.0	0.000649351555901
ENSG00000224019	En	-0.0265109588458	0.762034202373	0.970473585215	AC097500.1	0.298152050678	0.324663009524
ENSG00000169583	En	-0.131237261728	0.509488864154	0.970473585215	CLIC3	0.770958011153	0.902195272881
ENSG00000224011	En	0.0630583907174	0.163484542593	0.901318169927	AC111155.1	0.180757446354	0.117699055636
ENSG00000224014	En	0.195082154418	0.476994586478	0.970473585215	RP11-488L18.6	1.56416217415	1.36908001973
ENSG00000224016	En	0.043510930902	0.773678694235	0.970473585215	RP11-728K20.1	0.436009400826	0.392498469924
ENSG00000106153	En	0.0895129804386	0.424653675991	0.970473585215	CHCHD2	8.18890047871	8.09938749827
ENSG00000227440	En	-0.107282482635	0.168165386723	0.907887363154	ATP5G1P4	0.245837544446	0.353120027081
ENSG00000150867	En	-0.0377141792987	0.861201760058	0.970473585215	PIP4K2A	5.18138031363	5.21909449293
ENSG00000103671	En	-0.0848479952717	0.546115561547	0.970473585215	TRIP4	4.13528707956	4.22013507483
ENSG00000118402	En	-0.0173005504609	0.631435819452	0.970473585215	ELOVL4	0.0407203201429	0.0580208706038
ENSG00000118407	En	0.028465135947	0.437732446887	0.970473585215	FILIP1	0.103547703303	0.0750825673564
ENSG00000121089	En	0.045017356412	0.683515028706	0.970473585215	NACA3P	0.411291591566	0.366274235154
ENSG00000110171	En	-0.0909689962173	0.669181203146	0.970473585215	TRIM3	2.75102503824	2.84199403445
ENSG00000110172	En	0.0114492738258	0.949654461885	0.989496215642	CHORDC1	5.1435865694	5.13213729557
ENSG00000134058	En	-0.124971266821	0.443408367342	0.970473585215	CDK7	3.81823783548	3.9432091023
ENSG00000143303	En	0.249142973083	0.214998721259	0.949064274979	RRNAD1	4.85696735432	4.60782438123
ENSG00000134057	En	0.562757734518	0.121219209455	0.84243940748	CCNB1	4.84026805614	4.27751032163
ENSG00000134056	En	-0.0230051327733	0.85025265896	0.970473585215	MRPS36	4.7591520317	4.78215716447
ENSG00000225658	En	-0.0362002874765	0.581800329298	0.970473585215	TAF13P2	0.0601374470427	0.0963377345192
ENSG00000225659	En	-0.00267343867294	0.431738439714	0.970473585215	TRIM26BP	0.00227812165178	0.00495156032472
ENSG00000244239	En	-0.05041839464	0.83725117968	0.970473585215	AC007009.1	0.921687938278	0.972106332918
ENSG00000225650	En	-0.00673721262676	0.480374339763	0.970473585215	EIF2S2P5	0.0152901117363	0.0220273243631
ENSG00000166321	En	0.0582496842527	0.673721920006	0.970473585215	NUDT13	2.70857254435	2.6503228601
ENSG00000244231	En	-0.00010159082331	0.751602810902	0.970473585215	CSPG4P2Y	0.0	0.00010159082331
ENSG00000166323	En	-0.00902240007296	0.917621642467	0.982325488672	C11orf65	0.743701062864	0.752723462937
ENSG00000244237	En	0.0436753812839	0.000909518295151	0.0602232130776	RP11-1046B16.1	0.0597189486557	0.0160435673718
ENSG00000131264	En	0.000738471646952	0.384473062992	0.970473585215	CDX4	0.00110670552702	0.000368233880065
ENSG00000166326	En	0.199994335298	0.349150378292	0.970473585215	TRIM44	4.77671063307	4.57671629777
ENSG00000244234	En	0.000154157853424	0.978925899542	0.996908094342	GMCL1P1	0.0144240177259	0.0142698598724
ENSG00000152705	En	-0.100206538891	0.290439797334	0.970473585215	CATSPER3	0.582002508236	0.682209047127
ENSG00000229149	En	-8.70927331198e-05	0.739684848947	0.970473585215	HCG19P	0.0	8.70927331198e-05
ENSG00000150316	En	-0.212663455664	0.226148042846	0.959262259253	CWC15	2.19020273841	2.40286619408
ENSG00000088876	En	0.0246964028766	0.883246905283	0.975463084006	ZNF343	2.24304654122	2.21835013834
ENSG00000229142	En	0.000324095636852	0.734581117382	0.970473585215	HCG4P8	0.000984507638668	0.000660412001817
ENSG00000229143	En	0.0311689548768	3.07825395974e-08	3.3800938619e-05	AC009480.4	0.0342174720833	0.00304851720648
ENSG00000229145	En	0.00309050352132	0.910966116741	0.980916275529	ACTBP1	0.0537145444675	0.0506240409462
ENSG00000229146	En	-0.0113091221807	0.385222559672	0.970473585215	SNX18P5	0.0	0.0113091221807
ENSG00000229147	En	0.00287877816077	0.555554253335	0.970473585215	SMPD4P2	0.00990654111928	0.00702776295851
ENSG00000149483	En	0.0374758353828	0.754576737451	0.970473585215	TMEM138	5.21948391697	5.18200808159
ENSG00000181718	En	-0.000308252534223	0.574827808956	0.970473585215	OR5T2	0.0	0.000308252534223
ENSG00000149485	En	0.201413107212	0.446618115689	0.970473585215	FADS1	4.56179862223	4.36038551502
ENSG00000149488	En	-0.0517353341635	0.309273039061	0.970473585215	TMC2	0.223757183873	0.275492518036
ENSG00000149489	En	0.0352098641866	0.7315662704	0.970473585215	ROM1	1.47786387453	1.44265401034
ENSG00000184544	En	-5.47941553021e-06	0.736672480134	0.970473585215	DHRS7C	0.0	5.47941553021e-06
ENSG00000184545	En	-0.374997583361	0.333041780297	0.970473585215	DUSP8	1.45061689765	1.82561448101
ENSG00000163660	En	-0.0564955311391	0.834262518806	0.970473585215	CCNL1	9.08232140433	9.13881693547
ENSG00000163661	En	0.141327108477	0.780682967549	0.970473585215	PTX3	4.096569225	3.95524211652
ENSG00000163666	En	-0.234226868566	0.395472718266	0.970473585215	HESX1	2.27566416349	2.50989103206
ENSG00000069535	En	-0.0463492554325	0.676108972812	0.970473585215	MAOB	0.538138091939	0.584487347372
ENSG00000225253	En	-0.00152347301784	0.729074538008	0.970473585215	AC011225.1	0.0	0.00152347301784
ENSG00000166492	En	0.0401305847209	0.0165317657463	0.394224785543	FAM86GP	0.0598782708995	0.0197476861786
ENSG00000188677	En	0.312190077784	0.151322982996	0.886553677029	PARVB	5.59003826416	5.27784818637
ENSG00000188674	En	-0.0598972439178	0.351584055861	0.970473585215	C2orf80	0.523558268429	0.583455512347
ENSG00000244586	En	-0.0193407346477	0.398852512253	0.970473585215	WNT5A-AS1	0.0	0.0193407346477
ENSG00000188672	En	-0.228330610643	0.645524389924	0.970473585215	RHCE	1.63232570078	1.86065631142
ENSG00000182257	En	-0.181050975635	0.137170372908	0.864669883762	C22orf26	0.45044451094	0.631495486575
ENSG00000182255	En	0.00774026488864	0.0553688601189	0.661048725095	KCNA4	0.0129234009404	0.00518313605173
ENSG00000162139	En	0.129201015785	0.481034421248	0.970473585215	NEU3	3.90965702112	3.78045600534
ENSG00000244588	En	-0.0100812289158	0.373802738912	0.970473585215	RAD21L1	0.00370765338369	0.0137888822995
ENSG00000186943	En	0.0117151039876	0.00011001320166	0.012628833254	OR13C8	0.0133420076783	0.00162690369064
ENSG00000186940	En	-0.00628693760235	0.791123779973	0.970473585215	CHCHD2P9	0.0407724528585	0.0470593904609
ENSG00000215339	En	0.00891839004305	0.107784571009	0.817013248701	ZNF705C	0.0119918530984	0.00307346305539
ENSG00000251178	En	0.00471621629732	0.266970382928	0.970473585215	RP11-93K22.10	0.00894892806725	0.00423271176994
ENSG00000251179	En	0.109286146953	0.256637604921	0.970473585215	RP11-893F2.9	0.571568971887	0.462282824935
ENSG00000251177	En	-0.039111106739	0.366681351477	0.970473585215	RP11-401E5.2	0.1350395255	0.174150632239
ENSG00000251174	En	0.00444056459708	1.06908084536e-06	0.000382233235652	TSEN2P1	0.00457943711139	0.000138872514311
ENSG00000251175	En	0.016832973941	0.822583084827	0.970473585215	RP11-45L9.1	0.384819560827	0.367986586886
ENSG00000251172	En	-0.00093747505454	0.773339491055	0.970473585215	RP11-529P9.1	0.0	0.00093747505454
ENSG00000251173	En	-0.240111946762	0.0162896314873	0.391446281271	UCHL1-AS1	0.360747218697	0.600859165459
ENSG00000251171	En	-0.0355535483803	0.408158096555	0.970473585215	RP11-327O17.2	0.0453044708922	0.0808580192725
ENSG00000216977	En	0.0101450156546	0.86366654031	0.971096008212	RPL21P65	0.276944770297	0.266799754642
ENSG00000259369	En	-0.0762464856815	0.353761688725	0.970473585215	RP11-291H24.1	0.0	0.0762464856815
ENSG00000259368	En	-0.00548523630036	0.49118736815	0.970473585215	RP11-64K12.4	0.0	0.00548523630036
ENSG00000259363	En	0.231009995856	0.302437363999	0.970473585215	CTD-2054N24.2	2.83299086214	2.60198086628
ENSG00000115271	En	-0.0395037713456	0.914313967186	0.98158524625	GCA	6.35439180103	6.39389557238
ENSG00000259360	En	-0.00102475033355	0.6801582508	0.970473585215	RP11-142J21.1	0.0	0.00102475033355
ENSG00000259367	En	-0.0680926591841	0.665385486987	0.970473585215	RP11-815J21.4	0.515499520175	0.583592179359
ENSG00000115275	En	0.305340629035	0.0578914253511	0.673914621006	MOGS	5.63871023333	5.3333696043
ENSG00000259364	En	-0.201953176671	0.0982780481295	0.798391027727	RP11-64K12.9	0.580776785175	0.782729961846
ENSG00000105639	En	0.367856158835	0.246790411193	0.970473585215	JAK3	4.70330780785	4.33545164901
ENSG00000109390	En	-0.170994591259	0.254146155483	0.970473585215	NDUFC1	6.04302592266	6.21402051392
ENSG00000108448	En	-0.140183651524	0.362713178917	0.970473585215	TRIM16L	1.06376516981	1.20394882134
ENSG00000108443	En	0.190667800209	0.217265455435	0.951838409644	RPS6KB1	4.37062610506	4.17995830485
ENSG00000108442	En	-0.00458129321702	0.625908058257	0.970473585215	TVP23BP2	0.0	0.00458129321702
ENSG00000226307	En	-0.000246365180858	0.805969890555	0.970473585215	RP11-471G13.3	0.0	0.000246365180858
ENSG00000230739	En	0.00959923629333	0.0298664657543	0.518726446076	RP11-331H2.4	0.0129665793865	0.00336734309314
ENSG00000165675	En	0.126586437484	0.484823436411	0.970473585215	ENOX2	2.64793368068	2.5213472432
ENSG00000226304	En	-0.000565595895922	0.80621336979	0.970473585215	RP11-435M3.2	0.0	0.000565595895922
ENSG00000226303	En	0.00594485981734	0.720075863408	0.970473585215	ZDHHC20P1	0.0459575167466	0.0400126569293
ENSG00000165672	En	0.174277808052	0.464726286374	0.970473585215	PRDX3	6.67941406853	6.50513626048
ENSG00000165671	En	0.0560675017595	0.748930291304	0.970473585215	NSD1	4.52392474763	4.46785724587
ENSG00000226309	En	0.00921024120424	0.0266669054193	0.494438448041	SMARCE1P2	0.0131034303759	0.00389318917167
ENSG00000226308	En	-0.0136399781491	0.68084478754	0.970473585215	RP4-813D12.3	0.195263400485	0.208903378634
ENSG00000153071	En	-0.620514629768	0.0452484382283	0.61428975395	DAB2	2.29229994185	2.91281457161
ENSG00000213901	En	0.333228904823	0.00037754418427	0.0326571588713	SLC23A3	1.04463143717	0.711402532342
ENSG00000125703	En	0.0148702223647	0.950245644216	0.989496215642	ATG4C	3.29618372134	3.28131349897
ENSG00000187017	En	0.290550094966	0.509025447897	0.970473585215	ESPN	1.42349097359	1.13294087862
ENSG00000227653	En	0.000848680926176	0.956835254092	0.991928380957	ISCA1P6	0.0186626050208	0.0178139240946
ENSG00000227650	En	-0.00798443708454	0.394492420542	0.970473585215	UQCRHP1	0.00991786364094	0.0179023007255
ENSG00000179066	En	0.00277658754235	0.597832137729	0.970473585215	AC020907.1	0.0084109785782	0.00563439103584
ENSG00000187013	En	0.00942380305384	0.543176890787	0.970473585215	C17orf82	0.0381625803762	0.0287387773223
ENSG00000227657	En	-0.000324402994404	0.816859148835	0.970473585215	RP13-483F6.1	0.0	0.000324402994404
ENSG00000187010	En	-0.0417890325825	0.9034984876	0.979658632065	RHD	1.84493814061	1.8867271732
ENSG00000180043	En	-0.000439556680645	0.774518282059	0.970473585215	FAM71E2	0.000470959277413	0.000910515958058
ENSG00000180042	En	-0.00682188942316	0.880902715618	0.974700022395	OR1R1P	0.0409394607472	0.0477613501704
ENSG00000180044	En	-0.513200795972	0.415180148327	0.970473585215	C3orf80	1.94864662807	2.46184742404
ENSG00000223933	En	-0.000109800561599	0.830581645137	0.970473585215	TMPOP1	0.000299422438869	0.000409223000468
ENSG00000223932	En	-0.165785376073	0.406804772195	0.970473585215	GPANK1	1.96175833747	2.12754371355
ENSG00000223931	En	-0.275737861068	0.38034054075	0.970473585215	AC142381.1	0.66042494444	0.936162805509
ENSG00000196074	En	0.117998249707	0.726926669389	0.970473585215	SYCP2	1.61074795807	1.49274970836
ENSG00000223935	En	-0.000577777726948	0.994180431933	0.999210609298	AC008074.3	0.494726785731	0.495304563458
ENSG00000223939	En	-0.0125103105323	0.214617669124	0.948901502434	PPP1R2P1	0.0107344108042	0.0232447213365
ENSG00000185701	En	-0.000458436352318	0.674625444417	0.970473585215	OR5M5P	0.0	0.000458436352318
ENSG00000259589	En	-0.0609050891949	0.22903583362	0.961838574631	RP11-317G6.1	0.119270767556	0.180175856751
ENSG00000259588	En	-0.0024812719073	0.739355568281	0.970473585215	RP11-552E10.1	0.0	0.0024812719073
ENSG00000259587	En	-0.01407965776	0.46070251573	0.970473585215	RP11-463I20.2	0.0198861387102	0.0339657964702
ENSG00000259586	En	-0.00590183841441	0.795637069195	0.970473585215	RP11-66B24.3	0.0	0.00590183841441
ENSG00000259585	En	0.00209448149828	0.797948189764	0.970473585215	RP11-150L8.4	0.0249206197713	0.022826138273
ENSG00000259584	En	-0.0258390470121	0.684731101231	0.970473585215	RP11-521C20.2	0.287061402807	0.312900449819
ENSG00000259583	En	0.195929989899	0.243555151867	0.970473585215	RP11-66B24.4	1.19843075184	1.00250076194
ENSG00000259581	En	-0.0749724793097	0.0376849106897	0.571833142044	TYRO3P	0.150672885708	0.225645365018
ENSG00000259580	En	-0.0123353358127	0.703922382697	0.970473585215	RP11-37C7.1	0.0364321011842	0.0487674369969
ENSG00000213478	En	0.0106802292006	0.71743129068	0.970473585215	CFL1P2	0.122680992641	0.112000763441
ENSG00000196220	En	0.0942394196639	0.722456526209	0.970473585215	SRGAP3	2.00391451564	1.90967509598
ENSG00000257638	En	-0.0167292532327	0.752240984185	0.970473585215		0.0	0.0167292532327
ENSG00000196226	En	-0.115788739461	0.623273595156	0.970473585215	HIST1H2BB	0.552307308664	0.668096048126
ENSG00000196227	En	0.0496267773109	0.798021316188	0.970473585215	FAM217B	2.91723565373	2.86760887642
ENSG00000196224	En	-0.00224168530084	0.833085555915	0.970473585215	KRTAP5-3	0.0255833361315	0.0278250214323
ENSG00000213471	En	0.0523750582526	0.221527158947	0.95427655118	TTLL13	0.359206263558	0.306831205305
ENSG00000213470	En	0.0126223605955	0.500619205489	0.970473585215	RP11-972K6.1	0.0362536807053	0.0236313201098
ENSG00000196228	En	0.00323078969484	0.662552222521	0.970473585215	SULT1C3	0.0101448163754	0.00691402668054
ENSG00000257630	En	0.213213967287	0.0298166745721	0.518726446076	CR388372.3	0.400898838449	0.187684871162
ENSG00000257637	En	0.0610651656877	0.51185383673	0.970473585215	CR759795.1	0.142286134304	0.0812209686167
ENSG00000257636	En	-0.105790295547	0.311885001723	0.970473585215	RP11-1103G16.1	0.623947558262	0.729737853808
ENSG00000257635	En	-0.000453480340539	0.690686463268	0.970473585215	RP11-536C10.10	0.0	0.000453480340539
ENSG00000257634	En	-0.000944596492341	0.662028326206	0.970473585215	RP11-850F7.7	0.0	0.000944596492341
ENSG00000186051	En	0.161314811144	0.125670872364	0.850292567039	TAL2	0.525306178636	0.363991367492
ENSG00000186056	En	-0.414066135195	0.0185090253969	0.416553997294	MATN1-AS1	1.20195125292	1.61601738811
ENSG00000164500	En	-0.00896378208143	0.916756958735	0.982309525144	C7orf72	0.0905512307544	0.0995150128359
ENSG00000183668	En	0.0110055208351	9.33536445803e-05	0.0113069925931	PSG9	0.0120791887628	0.00107366792776
ENSG00000164600	En	-0.000768800514697	0.583980685623	0.970473585215	NEUROD6	0.0	0.000768800514697
ENSG00000164506	En	-0.0175172585964	0.956024705543	0.991433495294	STXBP5	4.40786894054	4.42538619914
ENSG00000183662	En	-0.019839965185	0.329229860837	0.970473585215	FAM19A1	0.0243928748306	0.0442328400156
ENSG00000183663	En	-0.00449962644658	0.265968470096	0.970473585215	RP11-44N17.1	0.0	0.00449962644658
ENSG00000183665	En	0.0427200946939	0.812655016922	0.970473585215	TRMT12	3.26757196033	3.22485186564
ENSG00000183666	En	0.201398407496	0.289594974667	0.970473585215	GUSBP1	3.4212952019	3.2198967944
ENSG00000227077	En	0.0781370653541	0.73929215085	0.970473585215	AC107983.4	1.47293213083	1.39479506548
ENSG00000065371	En	-0.0133444191925	0.394424423782	0.970473585215	ROPN1	0.0437354042244	0.0570798234169
ENSG00000257187	En	-0.00107733490955	0.860746505748	0.970473585215	BX248519.1	0.0	0.00107733490955
ENSG00000198920	En	0.102212747054	0.553424088194	0.970473585215	KIAA0753	2.40230166604	2.30008891899
